"Start date","Start station number","End station number","Bike model","Total duration (m)","New Start date","Start time","start_coordinates","end_coordinates"
"2025-01-31 21:58",200024,200093,"CLASSIC",14,"20250523","2158","51.53385,-0.06992","51.534776,-0.071881"
"2025-01-31 21:58",1116,200248,"PBSC_EBIKE",35,"20250523","2158","51.49536226,-0.185296516","51.53213,-0.08299"
"2025-01-31 21:58",2667,300083,"CLASSIC",5,"20250523","2158","51.500845,-0.074704305","51.50630441,-0.087262995"
"2025-01-31 21:58",992,3439,"CLASSIC",9,"20250523","2158","51.52836014,-0.104724625","51.5262503,-0.123509611"
"2025-01-31 21:57",1007,1127,"CLASSIC",18,"20250523","2157","51.51477076,-0.12221963","51.5333196,-0.1117811999999958"
"2025-01-31 21:57",300246,3445,"CLASSIC",28,"20250523","2157","51.50621,-0.114842","51.5263778,-0.078130921"
"2025-01-31 21:57",996,200039,"CLASSIC",6,"20250523","2157","51.50069491,-0.094524319","51.495656,-0.114605"
"2025-01-31 21:57",300214,22170,"CLASSIC",10,"20250523","2157","51.505461,-0.10454093","51.488852,-0.105593"
"2025-01-31 21:57",2696,998,"PBSC_EBIKE",7,"20250523","2157","51.50402794,-0.11386436","51.49288067,-0.114934001"
"2025-01-31 21:56",3507,1022,"CLASSIC",6,"20250523","2156","51.519572,-0.13214036","51.52395143,-0.122502346"
"2025-01-31 21:56",1205,300209,"CLASSIC",8,"20250523","2156","51.4908679,-0.116911864","51.4765900593,-0.118256789081"
"2025-01-31 21:56",200102,1077,"CLASSIC",5,"20250523","2156","51.521564,-0.039264","51.518675,-0.06111"
"2025-01-31 21:56",1009,300021,"CLASSIC",56,"20250523","2156","51.52505093,-0.131161087","51.538718,-0.011889482"
"2025-01-31 21:56",1087,972,"CLASSIC",22,"20250523","2156","51.49320445,-0.144132875","51.52554222,-0.138231303"
"2025-01-31 21:56",1227,1099,"CLASSIC",6,"20250523","2156","51.51348,-0.17977","51.5233534,-0.175116099"
"2025-01-31 21:56",200183,200196,"CLASSIC",8,"20250523","2156","51.4795017,-0.141770709","51.47084722,-0.17070367"
"2025-01-31 21:56",300019,200191,"PBSC_EBIKE",12,"20250523","2156","51.464786,-0.215618902","51.45787019,-0.174691623"
"2025-01-31 21:56",1006,300249,"CLASSIC",12,"20250523","2156","51.51863,-0.1326763000000141","51.501513,-0.12382322"
"2025-01-31 21:56",200231,1155,"PBSC_EBIKE",3,"20250523","2156","51.49764,-0.12597218","51.49206037,-0.132224622"
"2025-01-31 21:55",200193,22170,"CLASSIC",16,"20250523","2155","51.50215353,-0.083632928","51.488852,-0.105593"
"2025-01-31 21:55",200166,200218,"PBSC_EBIKE",9,"20250523","2155","51.494499,-0.228188","51.504199,-0.210941"
"2025-01-31 21:55",1130,300221,"PBSC_EBIKE",21,"20250523","2155","51.53088935,-0.176770502","51.4835074867,-0.147714557371"
"2025-01-31 21:55",200250,200162,"CLASSIC",5,"20250523","2155","51.520893,-0.051394","51.5142228,-0.055656"
"2025-01-31 21:55",1080,1005,"CLASSIC",26,"20250523","2155","51.51048489,-0.082989638","51.53300545,-0.136792671"
"2025-01-31 21:55",1005,3423,"CLASSIC",18,"20250523","2155","51.53300545,-0.136792671","51.529857,-0.18348604"
"2025-01-31 21:55",10624,300239,"CLASSIC",12,"20250523","2155","51.493146,-0.099828","51.492807,-0.091938"
"2025-01-31 21:55",200151,1004,"CLASSIC",19,"20250523","2155","51.531091,-0.075901","51.5288338,-0.132250369"
"2025-01-31 21:55",2692,300249,"PBSC_EBIKE",173,"20250523","2155","51.50391973,-0.11342629","51.501513,-0.12382322"
"2025-01-31 21:55",1020,3502,"CLASSIC",3,"20250523","2155","51.5246962,-0.0844393000000138","51.526293,-0.073955"
"2025-01-31 21:55",200250,200162,"CLASSIC",4,"20250523","2155","51.520893,-0.051394","51.5142228,-0.055656"
"2025-01-31 21:55",200183,300073,"CLASSIC",5,"20250523","2155","51.4795017,-0.141770709","51.47515398,-0.159169801"
"2025-01-31 21:55",200216,1142,"CLASSIC",6,"20250523","2155","51.4954,-0.061698585","51.5034938,-0.07962099"
"2025-01-31 21:55",2692,300249,"PBSC_EBIKE",173,"20250523","2155","51.50391973,-0.11342629","51.501513,-0.12382322"
"2025-01-31 21:56",200250,200162,"CLASSIC",4,"20250523","2156","51.520893,-0.051394","51.5142228,-0.055656"
"2025-01-31 21:54",300086,200237,"CLASSIC",44,"20250523","2154","51.47993289,-0.19411695","51.472817,-0.199783"
"2025-01-31 21:54",1031,2660,"PBSC_EBIKE",16,"20250523","2154","51.507131,-0.06691","51.51310333,-0.13121385"
"2025-01-31 21:54",965,22161,"CLASSIC",4,"20250523","2154","51.49211134,-0.138364847","51.493072,-0.129925"
"2025-01-31 21:54",3500,200230,"CLASSIC",23,"20250523","2154","51.52702563,-0.088542771","51.525501,-0.032267204"
"2025-01-31 21:54",1202,1117,"CLASSIC",6,"20250523","2154","51.51175646,-0.119643424","51.49914063,-0.112031483"
"2025-01-31 21:53",200081,200098,"CLASSIC",10,"20250523","2153","51.4835707,-0.2020387000000028","51.48102131,-0.209973497"
"2025-01-31 21:53",1028,200121,"PBSC_EBIKE",28,"20250523","2153","51.50946212,-0.124749274","51.53908372,-0.070329419"
"2025-01-31 21:53",200145,980,"CLASSIC",10,"20250523","2153","51.537349,-0.147154","51.52168078,-0.130431727"
"2025-01-31 21:53",300074,200183,"CLASSIC",18,"20250523","2153","51.51612862,-0.120909408","51.4795017,-0.141770709"
"2025-01-31 21:53",1161,1049,"CLASSIC",9,"20250523","2153","51.518908,-0.079249","51.52600832,-0.096317627"
"2025-01-31 21:53",22163,200167,"CLASSIC",20,"20250523","2153","51.504044,-0.104778","51.530326,-0.042744"
"2025-01-31 21:53",1161,1049,"CLASSIC",9,"20250523","2153","51.518908,-0.079249","51.52600832,-0.096317627"
"2025-01-31 21:53",200195,1221,"PBSC_EBIKE",17,"20250523","2153","51.538792,-0.138535","51.51196,-0.142783033"
"2025-01-31 21:53",1085,1036,"CLASSIC",2,"20250523","2153","51.51457763,-0.158264483","51.52026,-0.157183945"
"2025-01-31 21:52",1089,200060,"CLASSIC",5,"20250523","2152","51.49396755,-0.17873226","51.487196,-0.179369"
"2025-01-31 21:52",200068,1135,"CLASSIC",12,"20250523","2152","51.509943,-0.117619","51.48483991,-0.138089062"
"2025-01-31 21:52",300200,300234,"CLASSIC",9,"20250523","2152","51.546326,-0.00993526","51.541793,-0.00481"
"2025-01-31 21:52",1107,200081,"CLASSIC",9,"20250523","2152","51.49418566,-0.18267094","51.4835707,-0.2020387000000028"
"2025-01-31 21:51",200147,200156,"CLASSIC",9,"20250523","2151","51.514115,-0.033828","51.527152,-0.058005"
"2025-01-31 21:51",300253,2667,"CLASSIC",4,"20250523","2151","51.497995,-0.063471392","51.500845,-0.074704305"
"2025-01-31 21:51",300253,2667,"CLASSIC",4,"20250523","2151","51.497995,-0.063471392","51.500845,-0.074704305"
"2025-01-31 21:51",1171,200230,"CLASSIC",9,"20250523","2151","51.518154,-0.062697","51.525501,-0.032267204"
"2025-01-31 21:51",200033,22177,"CLASSIC",3,"20250523","2151","51.515256,-0.058641","51.513074,-0.064094"
"2025-01-31 21:51",200158,300081,"CLASSIC",3,"20250523","2151","51.534464,-0.076341","51.53932857,-0.074284675"
"2025-01-31 21:51",3493,300069,"CLASSIC",17,"20250523","2151","51.50923,-0.1512899999999888","51.48795853,-0.187404506"
"2025-01-31 21:51",10629,961,"CLASSIC",17,"20250523","2151","51.499169,-0.055846029","51.50368837,-0.098497684"
"2025-01-31 21:52",200021,1031,"CLASSIC",1,"20250523","2152","51.504719,-0.063531","51.507131,-0.06691"
"2025-01-31 21:52",200230,200247,"CLASSIC",5,"20250523","2152","51.525501,-0.032267204","51.528869,-0.047548"
"2025-01-31 21:50",991,200032,"PBSC_EBIKE",15,"20250523","2150","51.51159481,-0.077121322","51.483145,-0.113134"
"2025-01-31 21:50",3446,200142,"CLASSIC",9,"20250523","2150","51.50173726,-0.184980612","51.493267,-0.21985"
"2025-01-31 21:50",960,200149,"PBSC_EBIKE",8,"20250523","2150","51.50462759,-0.091773776","51.511542,-0.056667"
"2025-01-31 21:50",300014,200077,"CLASSIC",5,"20250523","2150","51.46663393,-0.169821175","51.47287627,-0.176267008"
"2025-01-31 21:51",22158,300079,"PBSC_EBIKE",8,"20250523","2151","51.496468,-0.17379696","51.515117,-0.17371276"
"2025-01-31 21:50",1000,300242,"PBSC_EBIKE",63,"20250523","2150","51.48591714,-0.124469948","51.496863,-0.1429434"
"2025-01-31 21:50",200190,300073,"CLASSIC",2,"20250523","2150","51.47761941,-0.149551631","51.47515398,-0.159169801"
"2025-01-31 21:49",1127,22171,"CLASSIC",14,"20250523","2149","51.5333196,-0.1117811999999958","51.51824,-0.11655"
"2025-01-31 21:49",2683,1044,"CLASSIC",33,"20250523","2149","51.49188409,-0.125674815","51.51573534,-0.093080779"
"2025-01-31 21:49",200184,300087,"CLASSIC",3,"20250523","2149","51.47946386,-0.195777222","51.47514228,-0.187278987"
"2025-01-31 21:49",2679,22169,"CLASSIC",17,"20250523","2149","51.498585,-0.068981764","51.524564,-0.116279"
"2025-01-31 21:49",1000,200211,"CLASSIC",13,"20250523","2149","51.48591714,-0.124469948","51.472993,-0.133972"
"2025-01-31 21:48",3452,1081,"CLASSIC",28,"20250523","2148","51.50963938,-0.131510949","51.53450449,-0.106992706"
"2025-01-31 21:48",1160,300211,"PBSC_EBIKE",24,"20250523","2148","51.50810309,-0.12602103","51.5293,-0.12827903"
"2025-01-31 21:48",3445,200112,"CLASSIC",20,"20250523","2148","51.5263778,-0.078130921","51.54211855,-0.028941601"
"2025-01-31 21:48",300207,300209,"CLASSIC",5,"20250523","2148","51.464995,-0.13090885","51.4765900593,-0.118256789081"
"2025-01-31 21:48",1127,22171,"CLASSIC",14,"20250523","2148","51.5333196,-0.1117811999999958","51.51824,-0.11655"
"2025-01-31 21:48",3446,1107,"CLASSIC",10,"20250523","2148","51.50173726,-0.184980612","51.49418566,-0.18267094"
"2025-01-31 21:48",200136,300241,"CLASSIC",58,"20250523","2148","51.514767,-0.225787","51.5372406,-0.1248074000000087"
"2025-01-31 21:49",3452,300031,"CLASSIC",22,"20250523","2149","51.50963938,-0.131510949","51.53638435,-0.102757578"
"2025-01-31 21:47",3482,1064,"CLASSIC",20,"20250523","2147","51.52200801,-0.151359288","51.525615,-0.0885326000000077"
"2025-01-31 21:47",1107,300058,"CLASSIC",5,"20250523","2147","51.49418566,-0.18267094","51.48512191,-0.174971902"
"2025-01-31 21:47",300015,300229,"CLASSIC",3,"20250523","2147","51.47250956,-0.122831913","51.469202,-0.11902256"
"2025-01-31 21:47",300222,2701,"CLASSIC",9,"20250523","2147","51.518093,-0.0914017","51.528187,-0.075375"
"2025-01-31 21:47",1127,22171,"CLASSIC",15,"20250523","2147","51.5333196,-0.1117811999999958","51.51824,-0.11655"
"2025-01-31 21:48",1078,1121,"PBSC_EBIKE",25,"20250523","2148","51.49488108,-0.117974901","51.49586666,-0.191933711"
"2025-01-31 21:47",1004,200072,"PBSC_EBIKE",20,"20250523","2147","51.5288338,-0.132250369","51.514449,-0.077178979"
"2025-01-31 21:47",1220,300077,"PBSC_EBIKE",17,"20250523","2147","51.49942855,-0.179702476","51.46745485,-0.172293499"
"2025-01-31 21:46",200037,200123,"CLASSIC",5,"20250523","2146","51.518369,-0.043371","51.516196,-0.029138"
"2025-01-31 21:46",200148,22178,"CLASSIC",26,"20250523","2146","51.520019,-0.05438","51.513757,-0.020467"
"2025-01-31 21:46",200148,22178,"CLASSIC",26,"20250523","2146","51.520019,-0.05438","51.513757,-0.020467"
"2025-01-31 21:46",200240,300063,"PBSC_EBIKE",12,"20250523","2146","51.464019,-0.11578197","51.48224,-0.0942844"
"2025-01-31 21:47",1006,3439,"CLASSIC",8,"20250523","2147","51.51863,-0.1326763000000141","51.5262503,-0.123509611"
"2025-01-31 21:47",300031,200017,"CLASSIC",41,"20250523","2147","51.53638435,-0.102757578","51.511654,-0.179668"
"2025-01-31 21:45",1225,300097,"CLASSIC",21,"20250523","2145","51.517703,-0.154106","51.491026,-0.209121"
"2025-01-31 21:45",972,300235,"CLASSIC",12,"20250523","2145","51.52554222,-0.138231303","51.541596,-0.12544145"
"2025-01-31 21:45",3428,200105,"CLASSIC",11,"20250523","2145","51.5341235,-0.129386874","51.541603,-0.138853"
